ride_dist,ride_time,ride_speed,ride_id
8.694546541944316,0.5341047364216006,16.27872952446764,202311140
1.742819216124779,0.059221524277213916,29.428813888117812,202311141
7.755335563877969,0.2477201508969218,31.30684175590149,202311142
3.6832484553413236,0.13894961926153418,26.507798113563943,202311143
9.392674298544897,0.276077609976129,34.02186182123582,202311144
0.03446380347661093,0.0013999247604049988,24.618325535324157,202311145
0.8700333981443087,0.02371441109360843,36.687961371252534,202311146
8.215783715048547,0.32771705105098137,25.06974748094647,202311147
5.989725171233674,0.21398717912935422,27.991046919745198,202311148
3.526469525305541,0.09064342647426744,38.90485678304165,202311149
3.4003638891327337,0.10230858673624203,33.23634894790489,2023111410
3.517616193105595,0.12761430864630968,27.564434038935776,2023111411
8.766674650511204,0.3848856777727699,22.77734703260874,2023111412
3.277543912665837,0.13564584971716648,24.16250787989315,2023111413
3.095336708793649,0.09384681819978799,32.98286258575192,2023111414
1.0630303358527327,0.03403379017760586,31.234556313160905,2023111415
3.755050150456245,0.1153622841533855,32.55006762403852,2023111416
5.617067379410813,0.25481487744530057,22.04371830925214,2023111417
7.38893761543311,0.23250495763948786,31.779699196307362,2023111418
1.414454188955313,0.03958596891925483,35.73120041195492,2023111419
2.6070757480466322,0.07007272407738156,37.20528611343308,2023111420
7.891880726168764,0.2802693588900457,28.158200230746164,2023111421
5.220961789090843,0.14463241552491435,36.09814418256384,2023111422
7.817684721229286,0.3079038391112842,25.390020286183496,2023111423
4.639682705657985,0.1488920155235823,31.16139364050134,2023111424
6.1663792169085525,0.23308718702872286,26.455247478484015,2023111425
1.165241397104304,0.029704311538027904,39.22802235670551,2023111426
6.19597323002875,0.1994585655347116,31.063961647465423,2023111427
0.11191018857454549,0.0038718085482798447,28.903853891294446,2023111428
0.6758296488758253,0.026114772904373272,25.879208345045516,2023111429
7.151709343807086,0.2677449057773186,26.71090724600045,2023111430
5.506300524180519,0.20912178904704098,26.330592088335194,2023111431
6.258702272396067,0.5445634004895785,11.493064474713705,2023111432
4.839657240439133,0.14887983266478244,32.50713782931297,2023111433
9.936965113959467,0.34706219473202,28.631655261767065,2023111434
0.7492854365375679,0.023651932449879544,31.67967091591215,2023111435
6.801751697489697,0.2360806000425675,28.811142026338796,2023111436
2.2421685206518003,0.07682034607997479,29.187170262388072,2023111437
4.798469614746526,0.1796737320993042,26.706572845575728,2023111438
3.070173502563498,0.09864708032073231,31.12280153230496,2023111439
2.163732401033003,0.0777319249723092,27.835826808660652,2023111440
2.178878397987558,0.0766581416582903,28.42331356922374,2023111441
4.747971673645961,0.15413589755661877,30.80380202737579,2023111442
1.3437485585690456,0.03789883212881853,35.45619965284497,2023111443
7.06339400774308,0.2482745780422137,28.44992855668897,2023111444
9.203743233794233,0.3233258088152305,28.465847707981315,2023111445
6.712482425010347,0.2985478402620539,22.483774858724107,2023111446
6.127451014136644,0.2413801215094575,25.385068893904606,2023111447
2.803539580129568,0.07772252334012582,36.07113433336234,2023111448
0.8301348452153501,0.02379002483251199,34.8942403826695,2023111449
3.9638937032024204,0.14288018519736323,27.742781112209617,2023111450
8.155188568490082,0.2507236141054509,32.52660742621603,2023111451
0.9245454770688666,0.03717266887367279,24.87164642955372,2023111452
5.859091987026092,0.21069576185150518,27.808304901526597,2023111453
9.11299067333375,0.2562374536598137,35.56463172410521,2023111454
4.374268950771753,0.12375574937813623,35.34598572391295,2023111455
6.146754486181624,0.18420561750882875,33.36898499247461,2023111456
4.992197678331527,0.12290264064757354,40.619124634162915,2023111457
6.938768044081359,0.24279807484344035,28.578348689772664,2023111458
1.874771146064278,0.054077782868658025,34.66804751625354,2023111459
3.6611356019618544,0.12985389872249695,28.194267850100132,2023111460
8.799434151857783,0.29478491979499,29.850353803638953,2023111461
0.9825979109099647,0.02945266417376634,33.36193646567194,2023111462
8.92242113562876,0.23007675669328645,38.78019346179836,2023111463
3.6955787635081307,0.16555757974330912,22.322014910087404,2023111464
3.0078030040374557,0.09723746391313928,30.932552979006932,2023111465
5.227100594744995,0.1698626835283258,30.77250686360044,2023111466
6.050417390112612,0.17511841572785614,34.550434715645785,2023111467
4.869736917531549,0.14743468784050515,33.029790945802596,2023111468
9.167312713593631,0.31324600641807965,29.265537391587063,2023111469
4.898058653030089,0.15540981460154749,31.51704842829995,2023111470
7.299888437688261,0.2216598953464877,32.932833547888485,2023111471
5.653870061611137,0.21841818761983706,25.885527772311047,2023111472
6.4953297355347805,0.19782935322286102,32.83299282800357,2023111473
3.946647775655384,0.16271851843533733,24.254447579817054,2023111474
7.701360698115415,0.37978859980882185,20.27801967197575,2023111475
1.0327748097769318,0.040120213946617,25.742006539424672,2023111476
8.115815500859114,0.2375114722187252,34.170204180222626,2023111477
1.0969302779200096,0.03919339499030209,27.987631033020516,2023111478
0.5828933758622779,0.016176321151190463,36.03374156672087,2023111479
8.43461839779723,0.3547905290849739,23.77351621969904,2023111480
4.648315756195418,0.19301929444853094,24.08213007656031,2023111481
6.720999193531413,0.2134802750535204,31.482998566712688,2023111482
1.1253252857450413,0.031413790306987745,35.8226522411949,2023111483
6.712184272332821,0.19183942236433948,34.988555478368305,2023111484
2.5658790196284356,0.10627364843390993,24.144075765161286,2023111485
8.406662837470286,0.36510959858468556,23.02503924864741,2023111486
1.0174912267023573,0.035067094590882995,29.015555425196027,2023111487
2.5126952730482213,0.07200541307892382,34.8959219259544,2023111488
9.22772202644642,0.4115530099091778,22.42170948642268,2023111489
7.010224551771664,0.210425488832564,33.31452187976008,2023111490
4.387176952616819,0.16413577248916053,26.728950588187878,2023111491
8.608017556124585,0.36496259718054325,23.586026684992838,2023111492
5.347648524777689,0.13708755370801656,39.00900103715959,2023111493
4.119318714760886,0.1545002829546912,26.662208223715155,2023111494
6.317766607344555,0.18667108205073943,33.84437770402654,2023111495
0.45323696112885115,0.014796429189713696,30.631509489055382,2023111496
1.1391941324490817,0.04416443300397585,25.794379208865358,2023111497
6.378648537152531,0.20504949351039373,31.107848295315126,2023111498
1.2790676713502658,0.04110218495936187,31.119213555554104,2023111499
7.519474008519211,0.2254842068183469,33.34811832110707,20231114100
3.9938904473368044,0.16413220241725657,24.333375099564826,20231114101
8.969072508249571,0.4172261266222363,21.496910034999615,20231114102
8.880227458561036,0.21316303177723864,41.659322371813154,20231114103
6.076704976084444,0.2290964638728032,26.524656353745797,20231114104
0.5723946278786374,0.02204212396062901,25.968215626635242,20231114105
6.015671361472732,0.17915190239034226,33.57860721102242,20231114106
5.534338161771471,0.17759773350421648,31.162211659869385,20231114107
3.0623527031920728,0.10357333834967833,29.566998148240952,20231114108
7.341757355949649,0.2280446571529165,32.194384414043064,20231114109
4.69467011183977,0.13799612173517903,34.020304721672254,20231114110
1.8020158997435887,0.06487080782667969,27.778533366782987,20231114111
8.85283952483691,0.24601803577380077,35.98451429380803,20231114112
